system:index,date,mean_temp_K,total_precip_mm,.geo
19860101,1986-01-01,269.207989389968,0.07170315337321562,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860102,1986-01-02,272.636515165174,1.4202275484593,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860103,1986-01-03,272.06906018552667,0.9779348774654268,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860104,1986-01-04,270.2341411664759,1.664552918613083,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860105,1986-01-05,267.1739101038447,0.14050048234848184,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860106,1986-01-06,265.29090408553134,0.10556000216280073,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860107,1986-01-07,260.42423446061025,0.10093385572380473,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860108,1986-01-08,263.8652491164374,0.0103268724553846,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860109,1986-01-09,271.99950249467435,0.0037099961766232773,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860110,1986-01-10,273.5633293380133,0.026528337221672013,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860111,1986-01-11,275.3056269886725,0.0010466585549325812,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860112,1986-01-12,275.79413652006315,0.12258206970386731,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860113,1986-01-13,269.9890737674353,0.07970446750595811,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860114,1986-01-14,271.816383005739,0.11153902420506422,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860115,1986-01-15,271.8577592038583,0.006768139595417195,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860116,1986-01-16,276.7000383786577,0.0038262008169071076,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860117,1986-01-17,278.37002361217094,0.4445157482957339,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860118,1986-01-18,278.30992303842083,0.9770603136517967,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860119,1986-01-19,275.377112748184,0.4997120086375123,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860120,1986-01-20,275.6323383197885,0.011133757252641513,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860121,1986-01-21,276.4729871259495,1.4248450363853424,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860122,1986-01-22,270.8501504461248,0.6405727165376323,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860123,1986-01-23,270.20814426784875,0.006966519276525187,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860124,1986-01-24,274.85618110331586,1.4593525835328782,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860125,1986-01-25,274.2943066777898,0.8343666298217715,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860126,1986-01-26,267.3364593996969,0.3455730098199169,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860127,1986-01-27,260.10350811868005,0.0647894747520601,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860128,1986-01-28,268.9307145474559,0.23287510554217303,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860129,1986-01-29,270.6838902671101,0.43547223015620273,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860130,1986-01-30,269.25096579865317,0.21098364799684693,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860131,1986-01-31,272.35472519799663,0.5419379883989528,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860201,1986-02-01,275.6343260577952,2.012906461451858,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860202,1986-02-02,276.4519425492128,2.5932453822603536,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860203,1986-02-03,277.1313904108734,6.812594840135434,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860204,1986-02-04,277.5374736058615,9.461846958873059,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860205,1986-02-05,275.1086563903872,2.564977440472696,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860206,1986-02-06,272.41215670115326,4.6818220934295605,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860207,1986-02-07,269.2255701860609,2.826545671384195,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860208,1986-02-08,265.8961381362996,0.6552489150893818,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860209,1986-02-09,262.32927921380394,1.1661383602212574,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860210,1986-02-10,259.9115775058677,0.7901317056684146,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860211,1986-02-11,258.2492933693509,0.32907945511822706,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860212,1986-02-12,258.31763973173713,0.06197097448766148,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860213,1986-02-13,262.5431748520142,0.47905266114781186,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860214,1986-02-14,265.3924764127784,3.1257890550850207,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860215,1986-02-15,264.71516506005054,0.34054293805354335,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860216,1986-02-16,271.5736346041328,1.0433080071460799,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860217,1986-02-17,275.20350730395694,0.777961738626864,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860218,1986-02-18,276.9517369338556,0.5584377578394419,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860219,1986-02-19,275.0816640462845,0.7945120925050624,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860220,1986-02-20,270.8926594429284,1.744630698624842,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860221,1986-02-21,266.21051320289547,0.7321609824017453,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860222,1986-02-22,270.0191971495935,0.27375375060507273,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860223,1986-02-23,271.3044983817111,1.3077149923741074,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860224,1986-02-24,272.0697968187511,0.5390641592004001,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860225,1986-02-25,275.35174052198624,0.3779389602123069,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860226,1986-02-26,279.66640456643745,1.4628344213139681,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860227,1986-02-27,275.6935392839258,1.1377392291496604,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860228,1986-02-28,269.90382649215417,0.10107419025998783,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860301,1986-03-01,273.30318835766536,0.0039989613954751774,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860302,1986-03-02,277.3794308188458,0.20231596685164746,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860303,1986-03-03,276.9339583790256,0.4714381870920154,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860304,1986-03-04,276.9524496717295,0.2239132065517846,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860305,1986-03-05,277.739180442197,1.0549939385986649,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860306,1986-03-06,275.31724917229417,0.6364715663574302,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860307,1986-03-07,268.7303695484339,0.1987992091966284,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860308,1986-03-08,272.40179663357907,0.054523463053582515,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860309,1986-03-09,282.1597457926936,0.7839573312406551,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860310,1986-03-10,280.87420636239244,6.073577305017274,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860311,1986-03-11,277.50533687329187,1.8657414341068264,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860312,1986-03-12,277.5803995076427,10.927027918732495,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860313,1986-03-13,277.4570615604915,4.6228301046910225,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860314,1986-03-14,277.0291835033126,0.6573921977260176,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860315,1986-03-15,276.6206450619254,1.531185824314359,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860316,1986-03-16,276.7196473920766,1.3171584244491583,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860317,1986-03-17,278.6790307456008,3.5144614063241555,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860318,1986-03-18,280.0132069605996,14.21912420225137,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860319,1986-03-19,275.730581420601,3.715679221286064,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860320,1986-03-20,269.14173221748734,0.3031685113525469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860321,1986-03-21,272.4246618657105,0.03031479939747537,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860322,1986-03-22,279.3276052522623,0.006179906830269434,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860323,1986-03-23,280.67950253048394,0.1531138044677845,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860324,1986-03-24,280.6546172075251,0.1831541941498868,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860325,1986-03-25,286.8631515789896,0.13714876130274206,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860326,1986-03-26,283.28232099640974,2.2756592045239707,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860327,1986-03-27,281.39960152215406,0.08678373326848134,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860328,1986-03-28,286.806259812815,0.0036939862600066735,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860329,1986-03-29,289.8677291995108,0.01361854053848091,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860330,1986-03-30,289.58691881595615,0.0823426106166677,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860331,1986-03-31,289.9355629336266,0.5430232773306807,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860401,1986-04-01,285.48690943739336,4.829102994576228,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860402,1986-04-02,283.2057904059395,4.227383700818003,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860403,1986-04-03,284.4324251333419,10.573214475278434,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860404,1986-04-04,283.99069499358023,11.498721960381175,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860405,1986-04-05,284.2488837374473,4.554884595030519,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860406,1986-04-06,285.5420658109466,0.8817259690278362,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860407,1986-04-07,288.0930972717307,1.12925963471596,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860408,1986-04-08,284.99354216474495,1.672557618312085,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860409,1986-04-09,281.1776467845499,0.4713626809571301,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860410,1986-04-10,282.12852653058616,0.3503124015726329,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860411,1986-04-11,284.39299704198964,0.3245689032009673,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860412,1986-04-12,283.8870016985946,1.015264445365234,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860413,1986-04-13,283.42351926998714,2.48006351116728,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860414,1986-04-14,280.37566445430684,13.979044857243208,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860415,1986-04-15,276.7582417596715,1.6919893983520093,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860416,1986-04-16,278.9132531438343,0.22906555084219912,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860417,1986-04-17,283.00518696129916,1.624288638093389,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860418,1986-04-18,284.53264277899865,7.270836010742459,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860419,1986-04-19,284.96567013162684,1.565542065963989,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860420,1986-04-20,283.88664306343765,4.465735823284124,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860421,1986-04-21,280.66881179771747,0.6883136476087923,"{""type"":""MultiPoint"",""coordinates"":[]}"
