system:index,date,mean_temp_K,total_precip_mm,.geo
19860101,1986-01-01,267.67647035579597,0.36464403843537163,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860102,1986-01-02,269.9155538954894,1.1120694509679208,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860103,1986-01-03,268.3736952611421,1.6478634731354682,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860104,1986-01-04,265.66183169534776,0.9353381995053089,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860105,1986-01-05,264.3913453457946,0.4653134070570434,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860106,1986-01-06,267.8129529665263,2.884951885896586,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860107,1986-01-07,266.607039004585,1.3345167096450876,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860108,1986-01-08,266.6475744900811,9.560033386617492E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860109,1986-01-09,269.9178339961093,0.06965659998149588,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860110,1986-01-10,270.5665819341307,0.03620591772891514,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860111,1986-01-11,272.8715033857876,1.8953072399559925E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860112,1986-01-12,270.508927099247,0.0024268771871848293,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860113,1986-01-13,270.1144266577824,0.0014169490750908563,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860114,1986-01-14,270.17352203966794,7.153372215052322E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860115,1986-01-15,270.8186596080709,0.4252928767927822,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860116,1986-01-16,272.4221474325318,0.40755109349608865,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860117,1986-01-17,273.5733137190814,1.4631369694686829,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860118,1986-01-18,272.39510787069105,0.2772131184597598,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860119,1986-01-19,274.52073158386963,0.007733393857834204,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860120,1986-01-20,274.5563618934517,1.8206124228765888,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860121,1986-01-21,269.8645465540498,3.187329781740094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860122,1986-01-22,266.4525032731038,0.033098791703022164,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860123,1986-01-23,270.212058858414,0.7315540898075162,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860124,1986-01-24,271.52425633631776,1.1158819689701194,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860125,1986-01-25,268.504678144569,0.21019428479064006,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860126,1986-01-26,267.2369418154717,0.01738739079842565,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860127,1986-01-27,269.87760145158234,9.066449129482379E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860128,1986-01-28,273.78711790526427,0.0723329071626382,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860129,1986-01-29,272.9973606926898,0.27418908982180873,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860130,1986-01-30,274.7113978811955,0.7103864958411944,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860131,1986-01-31,274.67694112200104,1.8058401257708543,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860201,1986-02-01,273.87631887124365,0.3595838082270651,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860202,1986-02-02,274.08718348007926,0.4189024829423149,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860203,1986-02-03,273.0053783577375,2.092392113666161,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860204,1986-02-04,270.87336119176274,3.4287078580633397,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860205,1986-02-05,268.6299893809553,2.346638528498262,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860206,1986-02-06,267.6665906304493,3.3358957572364667,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860207,1986-02-07,263.5977091486415,2.3745113560815043,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860208,1986-02-08,260.4162377384129,0.9847373924508586,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860209,1986-02-09,258.47733476607004,1.5002059450162348,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860210,1986-02-10,257.42135539602316,0.6206237455696583,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860211,1986-02-11,256.84237394652814,1.0099224904211668,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860212,1986-02-12,258.58852995357876,0.4528932195102591,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860213,1986-02-13,265.9963517705717,4.5760992224279295,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860214,1986-02-14,265.9791139309518,1.878202771584389,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860215,1986-02-15,271.4058673675365,4.85008395899318,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860216,1986-02-16,272.9610659804573,3.008908869425202,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860217,1986-02-17,274.3173248427152,2.5690883291887507,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860218,1986-02-18,274.79104035240636,3.823242109977593,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860219,1986-02-19,273.47186346272827,4.923841921428689,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860220,1986-02-20,268.507855368921,5.687136493167826,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860221,1986-02-21,268.11210305050395,0.8965388095794254,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860222,1986-02-22,270.2093291827228,0.959416463297343,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860223,1986-02-23,273.2327351490073,2.279936819301433,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860224,1986-02-24,276.80764343362216,0.4301343982203521,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860225,1986-02-25,278.90032358862595,0.007444433214566663,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860226,1986-02-26,278.9809969688088,0.26353609294567676,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860227,1986-02-27,275.3093059152426,0.29835405144919347,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860228,1986-02-28,273.7605469570843,0.026133106100685474,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860301,1986-03-01,276.9796712504958,0.0026353699486028623,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860302,1986-03-02,276.9868925347387,0.3308211229483325,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860303,1986-03-03,276.68437684932957,0.6565228767841963,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860304,1986-03-04,276.8128114335771,0.0037309143617136123,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860305,1986-03-05,277.3655167615955,0.38937636405109644,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860306,1986-03-06,276.1593677349891,0.08226248278919751,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860307,1986-03-07,275.26463624862424,0.4784986613708982,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860308,1986-03-08,278.9122792092272,1.8512544902456727,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860309,1986-03-09,278.2573103799085,6.788921297246323,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860310,1986-03-10,274.3818447260672,1.3513266187097266,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860311,1986-03-11,275.20173416352696,2.8354525704229245,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860312,1986-03-12,273.93101627540614,2.3904314174596593,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860313,1986-03-13,272.5975504528316,1.5454620799334025,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860314,1986-03-14,272.35261229371827,1.1602123507193152,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860315,1986-03-15,272.3903882864045,3.1204546591721183,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860316,1986-03-16,272.1539380295201,1.7821956558761232,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860317,1986-03-17,272.9966650508458,4.962133086268463,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860318,1986-03-18,271.2519242491663,4.762617387395429,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860319,1986-03-19,269.6267551408091,1.3503453637812792,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860320,1986-03-20,271.2151192007615,0.8801271922561718,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860321,1986-03-21,274.6707407838704,0.002495799232302682,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860322,1986-03-22,278.1969435794424,0.20036296010319216,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860323,1986-03-23,277.6974543688089,0.17006584390673754,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860324,1986-03-24,280.44536361748357,0.21089209830163758,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860325,1986-03-25,279.63043661589256,1.146164021680192,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860326,1986-03-26,277.295400632672,0.15064482454618774,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860327,1986-03-27,280.70526913271135,0.003984672196309609,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860328,1986-03-28,283.3711246224068,0.06390458854631029,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860329,1986-03-29,284.2903619520695,0.11802710576535723,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860330,1986-03-30,283.5439950294103,0.3100992290588446,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860331,1986-03-31,282.2374938678888,2.0159750381315837,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860401,1986-04-01,278.5459541873051,1.7079126222633654,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860402,1986-04-02,279.5481207490265,6.463972815443311,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860403,1986-04-03,275.3242469705618,12.61208152772704,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860404,1986-04-04,273.49057999862214,5.630233973898069,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860405,1986-04-05,275.6454311049135,0.6576584081230091,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860406,1986-04-06,279.390880310949,0.020627303752409662,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860407,1986-04-07,281.67856299538334,0.5566877063082332,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860408,1986-04-08,280.04462196094136,2.377588818318322,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860409,1986-04-09,279.10688412559927,2.790130673567421,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860410,1986-04-10,279.3281184028975,1.7836159678211096,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860411,1986-04-11,279.7378530479036,2.3124253006835773,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860412,1986-04-12,278.2875784392108,1.1772261534160056,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860413,1986-04-13,276.47568861232406,7.798020982417304,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860414,1986-04-14,269.9379913259249,1.892697919683602,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860415,1986-04-15,273.5336795355243,0.05410908259094678,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860416,1986-04-16,278.5653717863008,2.154483436148702,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860417,1986-04-17,278.4535921422598,6.266653843652941,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860418,1986-04-18,275.86779319682006,5.988405045736499,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860419,1986-04-19,276.3564549793433,0.6706809282525519,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860420,1986-04-20,279.58854657586016,0.4170871074859889,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860421,1986-04-21,281.4319334259825,0.6929272439920139,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860422,1986-04-22,284.3666700682862,0.37334843945026613,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860423,1986-04-23,285.23449044262526,2.0256004406428008,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860424,1986-04-24,281.67583884586924,2.653575799802118,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860425,1986-04-25,280.9265649133649,5.253073244648859,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860426,1986-04-26,278.46425487529683,8.293452490454436,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860427,1986-04-27,275.675295151476,3.1588738691245513,"{""type"":""MultiPoint"",""coordinates"":[]}"
19860428,1986-04-28,279.42373835566565,1.006131942064944,"{""type"":""MultiPoint"",""coordinates"":[]}"
